86,[C:1]([C:2]([N+:6](=[O:7])[O-:8])([C:9]#[N:10])[H:13])([H:3])([C:4]#[N:5])[Cl:11].[F-:12]>>[C:1]([C:2]([N+:6](=[O:7])[O-:8])([C:9]#[N:10])[H:13])([H:3])([C:4]#[N:5])[F:12].[Cl-:11]
87,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:17].[Cl-:18]>>[Br-:17].[C:1](=[C:2]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl:18][H:19]
88,[C:1]([C:2]([C:11]([H:12])([H:13])[H:14])([H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:16].[Cl-:17]>>[Br-:16].[C:1]([C:2]([C:11]([H:12])([H:13])[H:14])([H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:17]
89,[Br-:15].[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]#[N:13])[H:16])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[F:14]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([C:12]#[N:13])[H:16])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[Br:15].[F-:14]
90,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([N+:3](=[O:4])[O-:5])([H:6])[Cl:10].[F-:11]>>[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([N+:3](=[O:4])[O-:5])([H:6])[F:11].[Cl-:10]
91,[Br-:11].[C:1]([C:2]([C:5]#[N:6])([N:7]([H:8])[H:9])[H:12])([H:3])([H:4])[Cl:10]>>[C:1]([C:2]([C:5]#[N:6])([N:7]([H:8])[H:9])[H:12])([H:3])([H:4])[Br:11].[Cl-:10]
92,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:13].[F-:14]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:13].[F:14][H:15]
93,[C:1]([C:2]([N:9]([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:16].[Cl-:17]>>[C:1](=[C:2]([N:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:16].[Cl:17][H:18]
94,[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[F:13].[Cl-:14]>>[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[Cl:14].[F-:13]
95,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[N+:7](=[O:8])[O-:9].[F:16][H:17]
96,[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:14]
97,[Br-:12].[C:1]([C:2]([N:5]([H:6])[H:7])([N+:8](=[O:9])[O-:10])[H:13])([H:3])([H:4])[Cl:11]>>[Br:12][H:13].[C:1](=[C:2]([N:5]([H:6])[H:7])[N+:8](=[O:9])[O-:10])([H:3])[H:4].[Cl-:11]
98,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([H:3])([C:4]#[N:5])[F:11].[Cl-:12]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([H:3])([C:4]#[N:5])[Cl:12].[F-:11]
99,[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:14].[F-:15]>>[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[F:15].[Cl-:14]
100,[C:1]([C:2]([H:7])([H:8])[H:11])([H:3])([N+:4](=[O:5])[O-:6])[Br:9].[Cl-:10]>>[Br-:9].[C:1]([C:2]([H:7])([H:8])[H:11])([H:3])([N+:4](=[O:5])[O-:6])[Cl:10]
101,[C:1]([C:2]([C:9]#[N:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:14].[Cl-:15]>>[Br-:14].[C:1](=[C:2]([C:9]#[N:10])[N:11]([H:12])[H:13])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl:15][H:16]
102,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([H:9])[H:10])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl:12][H:13]
103,[C:1]([C:2]([N+:5](=[O:6])[O-:7])([C:8]#[N:9])[H:12])([H:3])([H:4])[Br:10].[F-:11]>>[Br-:10].[C:1]([C:2]([N+:5](=[O:6])[O-:7])([C:8]#[N:9])[H:12])([H:3])([H:4])[F:11]
104,[C:1]([C:2]([H:6])([H:7])[H:10])([C:3]#[N:4])([H:5])[F:8].[F-:9]>>[C:1](=[C:2]([H:6])[H:7])([C:3]#[N:4])[H:5].[F-:8].[F:9][H:10]
105,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15].[F-:16]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[F:16].[Cl-:15]
106,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]([H:12])([H:13])[H:14])[H:17])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:15].[F-:16]>>[C:1](=[C:2]([N+:8](=[O:9])[O-:10])[C:11]([H:12])([H:13])[H:14])([C:3]#[N:4])[N:5]([H:6])[H:7].[Cl-:15].[F:16][H:17]
107,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([N+:3](=[O:4])[O-:5])([H:6])[Br:10].[F-:11]>>[Br-:10].[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([N+:3](=[O:4])[O-:5])([H:6])[F:11]
108,[Br-:16].[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:15]>>[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:16].[Cl-:15]
109,[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:14].[Cl-:15]>>[C:1](=[C:2]([H:9])[C:10]([H:11])([H:12])[H:13])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:14].[Cl:15][H:16]
110,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([H:9])[N:10]([H:11])[H:12])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[F:14][H:15]
111,[C:1]([C:2]([H:10])([N+:11](=[O:12])[O-:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([H:10])[N+:11](=[O:12])[O-:13])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[F:15][H:16]
112,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([N+:3](=[O:4])[O-:5])[H:6].[F:12][H:13]
113,[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:14].[Cl-:15]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[N+:11](=[O:12])[O-:13])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:14].[Cl:15][H:16]
114,[C:1]([C:2]([H:9])([H:10])[H:13])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Br:11].[F-:12]>>[Br-:11].[C:1]([C:2]([H:9])([H:10])[H:13])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:12]
115,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([H:3])[N+:4](=[O:5])[O-:6].[F:14][H:15]
116,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([C:4]#[N:5])[Br:13].[Cl-:14]>>[Br-:13].[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[N:10]([H:11])[H:12])([H:3])[C:4]#[N:5].[Cl:14][H:15]
117,[C:1]([C:2]([N:10]([H:11])[H:12])([H:13])[H:16])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([N:10]([H:11])[H:12])[H:13])([N+:3](=[O:4])[O-:5])[C:6]([H:7])([H:8])[H:9].[F:15][H:16]
118,[C:1]([C:2]([C:5]#[N:6])([H:7])[H:10])([H:3])([H:4])[Br:8].[F-:9]>>[Br-:8].[C:1](=[C:2]([C:5]#[N:6])[H:7])([H:3])[H:4].[F:9][H:10]
119,[C:1]([C:2]([H:8])([H:9])[H:12])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:10].[Cl-:11]>>[Br-:10].[C:1](=[C:2]([H:8])[H:9])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl:11][H:12]
120,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:16].[Cl-:17]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:16].[Cl:17][H:18]
121,[C:1]([C:2]([C:5]#[N:6])([C:7]([H:8])([H:9])[H:10])[H:13])([H:3])([H:4])[Br:11].[Cl-:12]>>[Br-:11].[C:1]([C:2]([C:5]#[N:6])([C:7]([H:8])([H:9])[H:10])[H:13])([H:3])([H:4])[Cl:12]
122,[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:11].[Cl-:12]>>[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:12].[F-:11]
123,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:16].[F-:17]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:16].[F:17][H:18]
124,[C:1]([C:2]([C:6]#[N:7])([C:8]([H:9])([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[Cl:12].[F-:13]>>[C:1]([C:2]([C:6]#[N:7])([C:8]([H:9])([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[F:13].[Cl-:12]
125,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([C:4]#[N:5])[Br:12].[F-:13]>>[Br-:12].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([C:4]#[N:5])[F:13]
126,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([C:9]#[N:10])[H:13])([H:3])([H:4])[F:11].[Cl-:12]>>[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([C:9]#[N:10])[H:13])([H:3])([H:4])[Cl:12].[F-:11]
127,[C:1]([C:2]([C:11]#[N:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:14].[F-:15]>>[C:1]([C:2]([C:11]#[N:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:15].[Cl-:14]
128,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:15].[F-:16]>>[C:1](=[C:2]([N:9]([H:10])[H:11])[N:12]([H:13])[H:14])([N+:3](=[O:4])[O-:5])[N:6]([H:7])[H:8].[Cl-:15].[F:16][H:17]
129,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[Br:10].[F-:11]>>[Br-:10].[C:1](=[C:2]([C:7]#[N:8])[H:9])([C:3]#[N:4])[C:5]#[N:6].[F:11][H:12]
130,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:16].[F-:17]>>[Br-:16].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:17]
131,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:15].[F-:16]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:15].[F:16][H:17]
132,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[F:15].[Cl-:16]>>[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:16].[F-:15]
133,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([N:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[F:16][H:17]
134,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]#[N:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]#[N:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:14]
135,[C:1]([C:2]([H:10])([N:11]([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Cl:14].[F-:15]>>[C:1](=[C:2]([H:10])[N:11]([H:12])[H:13])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[Cl-:14].[F:15][H:16]
136,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[Cl:12].[F-:13]>>[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[F:13].[Cl-:12]
137,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([C:3]#[N:4])([C:5]#[N:6])[Cl:11].[F-:12]>>[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([C:3]#[N:4])[C:5]#[N:6].[Cl-:11].[F:12][H:13]
138,[C:1]([C:2]([N+:11](=[O:12])[O-:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:15].[Cl-:16]>>[C:1]([C:2]([N+:11](=[O:12])[O-:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:16].[F-:15]
139,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([N:3]([H:4])[H:5])([H:6])[Cl:10].[F-:11]>>[C:1](=[C:2]([H:7])[C:8]#[N:9])([N:3]([H:4])[H:5])[H:6].[Cl-:10].[F:11][H:12]
140,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:12].[F-:13]>>[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[F:13].[Cl-:12]
141,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([N:14]([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Br:17].[F-:18]>>[Br-:17].[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[N:14]([H:15])[H:16])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[F:18][H:19]
142,[C:1]([C:2]([N:10]([H:11])[H:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:14].[F-:15]>>[C:1]([C:2]([N:10]([H:11])[H:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[F:15].[Cl-:14]
143,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N+:12](=[O:13])[O-:14])[H:17])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[Cl:15].[F-:16]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N+:12](=[O:13])[O-:14])[H:17])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[F:16].[Cl-:15]
144,[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:11].[F-:12]>>[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:12].[Cl-:11]
145,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([H:3])([N:4]([H:5])[H:6])[Cl:13].[F-:14]>>[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[C:11]#[N:12])([H:3])[N:4]([H:5])[H:6].[Cl-:13].[F:14][H:15]
146,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:14].[Cl-:15]>>[Br-:14].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:15]
147,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([H:6])[F:15].[Cl-:16]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([H:6])[Cl:16].[F-:15]
148,[C:1]([C:2]([C:8]#[N:9])([C:10]#[N:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:12].[Cl-:13]>>[C:1]([C:2]([C:8]#[N:9])([C:10]#[N:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:13].[F-:12]
149,[C:1]([C:2]([N:6]([H:7])[H:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[Cl:10].[F-:11]>>[C:1]([C:2]([N:6]([H:7])[H:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[F:11].[Cl-:10]
150,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[Cl:13].[F-:14]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([H:3])[N+:4](=[O:5])[O-:6].[Cl-:13].[F:14][H:15]
151,[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([H:3])([N:4]([H:5])[H:6])[Cl:12].[F-:13]>>[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([H:3])([N:4]([H:5])[H:6])[F:13].[Cl-:12]
152,[Br-:15].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[F:14]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]#[N:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:15].[F-:14]
153,[C:1]([C:2]([N:11]([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:18].[F-:19]>>[Br-:18].[C:1](=[C:2]([N:11]([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[F:19][H:20]
154,[C:1]([C:2]([C:9]#[N:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:14].[F-:15]>>[Br-:14].[C:1]([C:2]([C:9]#[N:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:15]
155,[C:1]([C:2]([H:9])([H:10])[H:13])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:11].[F-:12]>>[C:1](=[C:2]([H:9])[H:10])([N+:3](=[O:4])[O-:5])[N:6]([H:7])[H:8].[Cl-:11].[F:12][H:13]
156,[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:14].[F-:15]>>[Br-:14].[C:1]([C:2]([H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:15]
157,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[F:12].[Cl-:13]>>[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([H:4])[Cl:13].[F-:12]
158,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([N:4]([H:5])[H:6])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14])([H:3])[N:4]([H:5])[H:6].[F:16][H:17]
159,[Br-:13].[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:12]>>[Br:13][H:14].[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([N+:3](=[O:4])[O-:5])[C:6]#[N:7].[Cl-:12]
160,[Br-:16].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:16].[Cl-:15]
161,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:17].[F-:18]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:18].[Cl-:17]
162,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]#[N:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([C:3]#[N:4])[C:5]#[N:6].[F:12][H:13]
163,[Br-:11].[C:1]([C:2]([N+:6](=[O:7])[O-:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[Cl:10]>>[C:1]([C:2]([N+:6](=[O:7])[O-:8])([H:9])[H:12])([H:3])([C:4]#[N:5])[Br:11].[Cl-:10]
164,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([H:3])([N+:4](=[O:5])[O-:6])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([H:3])[N+:4](=[O:5])[O-:6].[Cl:12][H:13]
165,[C:1]([C:2]([C:6]#[N:7])([C:8]([H:9])([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[F:12].[F-:13]>>[C:1](=[C:2]([C:6]#[N:7])[C:8]([H:9])([H:10])[H:11])([C:3]#[N:4])[H:5].[F-:12].[F:13][H:14]
166,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]#[N:6])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([C:3]#[N:4])[C:5]#[N:6].[F:14][H:15]
167,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([H:11])[H:14])([C:3]#[N:4])([C:5]#[N:6])[Br:12].[Cl-:13]>>[Br-:12].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([H:11])[H:14])([C:3]#[N:4])([C:5]#[N:6])[Cl:13]
168,[Br-:18].[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:17]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:18].[Cl-:17]
169,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Br:18].[F-:19]>>[Br-:18].[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[F:19][H:20]
